customer_id,age,gender,marital_status,education,annual_income,annual_purchases,avg_purchase_amount,online_purchase_ratio,last_purchase_date,loyalty_score,return_rate,avg_visit_duration,monthly_visits,conversion_rate,ad_click_rate
CUST_00213,42,Male,Single,Bachelors,647,14,4261,0.45,2025-01-26 15:23:19.628568,100,0.0,14,6,16.7,0.0
CUST_00214,31,Male,Married,High School,214,8,2445,0.41,2025-01-28 15:23:19.628568,100,0.0,15,6,33.3,50.0
CUST_00215,44,Male,Married,Bachelors,548,10,1433,0.37,2025-01-29 15:23:19.628568,100,30.0,14,12,8.3,25.0
CUST_00216,25,Female,Married,Masters,390,19,2800,0.55,2025-01-28 15:23:19.628568,100,0.0,13,7,42.9,57.1
CUST_00217,32,Female,Married,Bachelors,1204,12,1050,0.48,2025-01-30 15:23:19.628568,100,16.7,16,13,7.7,38.5
CUST_00218,29,Female,Married,Bachelors,307,17,704,0.53,2025-01-23 15:23:19.628568,100,23.5,14,10,50.0,40.0
CUST_00219,35,Male,Married,PhD,209,11,1139,0.47,2025-01-24 15:23:19.628568,100,9.1,7,2,100.0,100.0
CUST_00220,62,Female,Single,High School,810,11,3893,0.59,2025-01-25 15:23:19.628568,100,0.0,21,6,16.7,83.3
CUST_00221,18,Male,Single,Bachelors,617,9,1191,0.65,2025-01-30 15:23:19.628568,100,11.1,20,10,40.0,30.0
CUST_00222,43,Male,Married,High School,585,12,1303,0.41,2025-01-14 15:23:19.628568,100,8.3,17,6,16.7,66.7
CUST_00223,18,Female,Single,High School,668,8,3089,0.45,2025-01-29 15:23:19.628568,100,12.5,21,7,14.3,100.0
CUST_00224,29,Male,Single,Bachelors,521,9,1509,0.5,2025-01-30 15:23:19.628568,100,0.0,14,3,100.0,100.0
CUST_00225,48,Male,Married,High School,433,9,1192,0.46,2025-01-20 15:23:19.628568,100,0.0,23,8,37.5,62.5
CUST_00226,35,Female,Married,Bachelors,593,7,509,0.44,2025-01-23 15:23:19.628568,99,14.3,12,9,11.1,33.3
CUST_00227,22,Female,Single,High School,321,11,1716,0.38,2025-01-20 15:23:19.628568,100,9.1,14,8,25.0,62.5
CUST_00228,26,Male,Married,Bachelors,1145,11,3047,0.37,2025-01-22 15:23:19.628568,100,9.1,12,7,42.9,42.9
CUST_00229,43,Male,Single,Bachelors,394,8,1385,0.59,2025-01-21 15:23:19.628568,100,0.0,13,8,37.5,0.0
CUST_00230,26,Male,Married,High School,297,6,2333,0.56,2025-01-25 15:23:19.628568,98,16.7,15,13,15.4,7.7
CUST_00231,37,Male,Single,Masters,662,9,1511,0.59,2025-01-20 15:23:19.628568,100,22.2,9,10,40.0,20.0
CUST_00232,35,Female,Single,Bachelors,361,17,2910,0.49,2025-01-28 15:23:19.628568,100,5.9,8,9,22.2,44.4
CUST_00233,27,Female,Single,Bachelors,992,12,724,0.6,2025-01-20 15:23:19.628568,100,16.7,17,7,42.9,28.6
CUST_00234,60,Male,Married,Bachelors,201,18,2040,0.73,2025-01-25 15:23:19.628568,100,11.1,14,8,37.5,50.0
CUST_00235,42,Female,Single,High School,239,11,1075,0.53,2025-01-20 15:23:19.628568,100,0.0,17,6,16.7,66.7
CUST_00236,18,Male,Married,Bachelors,453,19,1390,0.48,2025-01-29 15:23:19.628568,100,5.3,13,4,0.0,50.0
CUST_00237,37,Female,Single,Bachelors,582,11,1061,0.22,2025-01-29 15:23:19.628568,100,9.1,10,10,30.0,40.0
CUST_00238,27,Female,Single,PhD,377,13,3061,0.18,2025-01-13 15:23:19.628568,100,0.0,7,1,100.0,100.0
CUST_00239,45,Male,Married,Masters,477,15,1136,0.63,2025-01-19 15:23:19.628568,100,20.0,19,11,18.2,27.3
CUST_00240,25,Female,Married,High School,1296,9,1057,0.5,2025-01-25 15:23:19.628568,100,0.0,17,6,100.0,50.0
CUST_00241,33,Male,Married,High School,384,10,4633,0.44,2025-01-23 15:23:19.628568,100,0.0,16,5,40.0,40.0
CUST_00242,41,Female,Married,High School,244,13,796,0.31,2025-01-19 15:23:19.628568,100,30.8,19,17,11.8,11.8
CUST_00243,45,Female,Single,High School,485,11,1434,0.42,2025-01-22 15:23:19.628568,100,0.0,9,6,16.7,33.3
CUST_00244,20,Male,Single,Bachelors,309,17,1692,0.61,2025-01-27 15:23:19.628568,100,5.9,17,8,25.0,37.5
CUST_00245,30,Female,Married,High School,727,13,3076,0.62,2025-01-21 15:23:19.628568,100,0.0,14,11,27.3,18.2
CUST_00246,29,Female,Married,Bachelors,699,6,1414,0.58,2025-01-21 15:23:19.628568,96,16.7,15,7,42.9,42.9
CUST_00247,27,Male,Married,High School,510,12,771,0.49,2025-01-28 15:23:19.628568,100,8.3,10,9,33.3,33.3
CUST_00248,56,Female,Married,Masters,659,16,1918,0.46,2025-01-13 15:23:19.628568,100,0.0,12,8,25.0,50.0
CUST_00249,39,Female,Single,Bachelors,319,16,878,0.39,2025-01-24 15:23:19.628568,100,6.2,10,6,50.0,33.3
CUST_00250,19,Male,Married,PhD,875,13,613,0.64,2025-01-28 15:23:19.628568,100,0.0,16,5,20.0,100.0
CUST_00251,46,Male,Single,PhD,411,11,787,0.59,2025-01-29 15:23:19.628568,100,9.1,17,5,20.0,60.0
CUST_00252,60,Female,Married,Bachelors,1264,8,2804,0.26,2025-01-25 15:23:19.628568,100,37.5,16,4,50.0,25.0
CUST_00253,47,Female,Single,High School,464,9,2458,0.64,2025-01-20 15:23:19.628568,100,33.3,23,7,42.9,71.4
CUST_00254,18,Male,Single,High School,435,7,4146,0.54,2025-01-22 15:23:19.628568,99,14.3,22,9,11.1,22.2
CUST_00255,29,Male,Married,High School,494,12,534,0.49,2025-01-22 15:23:19.628568,100,0.0,8,8,0.0,25.0
CUST_00256,50,Female,Single,Bachelors,731,13,1023,0.2,2025-01-21 15:23:19.628568,100,23.1,13,7,0.0,57.1
CUST_00257,26,Female,Married,Bachelors,1125,13,2103,0.55,2025-01-29 15:23:19.628568,100,7.7,9,3,100.0,100.0
CUST_00258,40,Male,Married,Bachelors,652,15,1611,0.32,2025-01-21 15:23:19.628568,100,0.0,9,5,20.0,60.0
CUST_00259,44,Female,Married,High School,1589,9,904,0.4,2025-01-23 15:23:19.628568,100,0.0,14,12,8.3,33.3
CUST_00260,23,Female,Married,Bachelors,362,10,814,0.34,2025-01-30 15:23:19.628568,100,20.0,18,8,25.0,50.0
CUST_00261,34,Male,Single,High School,492,6,2093,0.36,2025-01-23 15:23:19.628568,97,0.0,15,4,50.0,100.0
CUST_00262,18,Female,Single,Masters,313,12,1084,0.75,2025-01-20 15:23:19.628568,100,0.0,17,8,12.5,50.0
CUST_00263,22,Female,Married,High School,424,10,2527,0.26,2025-01-15 15:23:19.628568,100,10.0,22,17,17.6,29.4
CUST_00264,31,Male,Single,Bachelors,392,9,949,0.39,2025-01-23 15:23:19.628568,100,22.2,19,6,0.0,0.0
CUST_00265,20,Female,Married,Bachelors,262,11,1296,0.77,2025-01-25 15:23:19.628568,100,9.1,14,6,33.3,33.3
CUST_00266,54,Female,Married,Bachelors,871,11,1435,0.45,2025-01-26 15:23:19.628568,100,54.5,17,9,0.0,33.3
CUST_00267,18,Male,Married,High School,733,10,1092,0.43,2025-01-16 15:23:19.628568,100,10.0,15,8,12.5,37.5
CUST_00268,29,Male,Married,PhD,447,12,1148,0.48,2025-01-24 15:23:19.628568,100,0.0,14,11,9.1,9.1
CUST_00269,36,Male,Married,Bachelors,641,13,876,0.63,2025-01-20 15:23:19.628568,100,0.0,18,11,0.0,9.1
CUST_00270,52,Female,Married,Bachelors,444,14,818,0.71,2025-01-10 15:23:19.628568,100,7.1,18,8,62.5,25.0
CUST_00271,18,Female,Single,High School,488,9,1468,0.41,2025-01-28 15:23:19.628568,100,11.1,13,3,66.7,66.7
CUST_00272,48,Female,Married,Masters,703,12,1644,0.51,2025-01-13 15:23:19.628568,100,16.7,16,6,0.0,66.7
CUST_00273,35,Female,Single,High School,541,14,836,0.66,2025-01-28 15:23:19.628568,100,0.0,17,12,25.0,33.3
CUST_00274,23,Male,Married,High School,550,9,1417,0.55,2025-01-26 15:23:19.628568,100,0.0,12,4,25.0,100.0
CUST_00275,40,Male,Single,Bachelors,209,7,2304,0.46,2025-01-22 15:23:19.628568,99,28.6,15,6,0.0,16.7
CUST_00276,37,Male,Married,PhD,823,12,785,0.77,2025-01-25 15:23:19.628568,100,0.0,4,10,10.0,10.0
CUST_00277,27,Female,Single,High School,1047,12,1531,0.59,2025-01-20 15:23:19.628568,100,8.3,16,9,0.0,66.7
CUST_00278,35,Male,Single,High School,912,11,2104,0.74,2025-01-19 15:23:19.628568,100,18.2,21,5,40.0,100.0
CUST_00279,30,Female,Married,Masters,418,19,1668,0.21,2025-01-20 15:23:19.628568,100,0.0,11,3,66.7,100.0
CUST_00280,36,Female,Single,Masters,889,9,1071,0.49,2025-01-28 15:23:19.628568,100,22.2,22,7,28.6,42.9
CUST_00281,42,Female,Married,Masters,677,9,948,0.55,2025-01-17 15:23:19.628568,100,11.1,13,8,62.5,25.0
CUST_00282,54,Male,Married,Bachelors,354,15,904,0.58,2025-01-24 15:23:19.628568,100,0.0,11,9,33.3,22.2
CUST_00283,20,Female,Single,Bachelors,469,17,7999,0.58,2025-01-24 15:23:19.628568,100,11.8,20,3,66.7,0.0
CUST_00284,60,Female,Single,Bachelors,519,13,1367,0.57,2025-01-21 15:23:19.628568,100,15.4,15,5,80.0,20.0
CUST_00285,18,Male,Married,Bachelors,170,14,1379,0.24,2025-01-23 15:23:19.628568,100,21.4,12,8,25.0,37.5
CUST_00286,33,Male,Married,PhD,601,12,773,0.35,2025-01-23 15:23:19.628568,100,0.0,10,6,50.0,33.3
CUST_00287,42,Female,Single,Bachelors,311,11,4027,0.69,2025-01-15 15:23:19.628568,100,0.0,14,6,33.3,50.0
CUST_00288,38,Female,Single,High School,322,9,994,0.36,2025-01-25 15:23:19.628568,100,22.2,19,6,50.0,0.0
CUST_00289,27,Female,Single,High School,590,13,925,0.45,2025-01-23 15:23:19.628568,100,0.0,12,6,33.3,33.3
CUST_00290,32,Male,Married,PhD,459,11,1927,0.72,2025-01-26 15:23:19.628568,100,18.2,11,9,33.3,44.4
CUST_00291,29,Male,Married,Bachelors,331,13,615,0.51,2025-01-19 15:23:19.628568,100,0.0,9,5,100.0,60.0
CUST_00292,27,Male,Single,Bachelors,589,10,920,0.51,2025-01-18 15:23:19.628568,100,10.0,14,10,10.0,70.0
CUST_00293,45,Male,Single,Bachelors,355,10,2196,0.55,2025-01-16 15:23:19.628568,100,20.0,4,8,25.0,12.5
CUST_00294,39,Male,Married,High School,354,14,1889,0.4,2025-01-30 15:23:19.628568,100,0.0,16,6,50.0,50.0
CUST_00295,26,Female,Married,Bachelors,983,9,1233,0.66,2025-01-26 15:23:19.628568,100,11.1,16,6,100.0,50.0
CUST_00296,45,Female,Married,Masters,591,12,1060,0.61,2025-01-15 15:23:19.628568,100,8.3,12,9,33.3,33.3
CUST_00297,38,Female,Single,Bachelors,644,15,1166,0.34,2025-01-17 15:23:19.628568,100,13.3,10,3,100.0,66.7
CUST_00298,44,Female,Married,Masters,1195,8,1020,0.29,2025-01-24 15:23:19.628568,100,12.5,13,5,40.0,60.0
CUST_00299,42,Male,Married,Masters,486,13,298,0.59,2025-01-18 15:23:19.628568,100,7.7,8,16,6.2,12.5
CUST_00300,25,Male,Married,Bachelors,397,11,2138,0.42,2025-01-15 15:23:19.628568,100,0.0,16,8,25.0,37.5
CUST_00301,28,Female,Married,Masters,400,9,1313,0.59,2025-01-20 15:23:19.628568,100,0.0,21,9,33.3,22.2
CUST_00302,43,Female,Married,Masters,1377,12,3022,0.6,2025-01-27 15:23:19.628568,100,8.3,9,3,100.0,100.0
CUST_00303,42,Male,Married,Bachelors,520,12,1969,0.39,2025-01-26 15:23:19.628568,100,8.3,11,6,50.0,0.0
CUST_00304,34,Female,Single,Bachelors,342,8,2314,0.36,2025-01-22 15:23:19.628568,100,12.5,17,2,100.0,50.0
CUST_00305,36,Female,Married,High School,583,13,1138,0.56,2025-01-28 15:23:19.628568,100,15.4,18,4,50.0,50.0
CUST_00306,50,Male,Married,Bachelors,400,14,3099,0.33,2025-01-24 15:23:19.628568,100,14.3,11,10,10.0,60.0
CUST_00307,27,Female,Married,Bachelors,444,13,583,0.53,2025-02-06 15:23:19.628568,100,15.4,8,8,50.0,25.0
CUST_00308,41,Male,Single,PhD,1232,14,2825,0.45,2025-01-20 15:23:19.628568,100,21.4,16,6,0.0,50.0
CUST_00309,32,Female,Single,High School,581,14,3051,0.57,2025-01-11 15:23:19.628568,100,14.3,12,6,16.7,66.7
CUST_00310,32,Female,Married,Masters,288,9,579,0.27,2025-01-09 15:23:19.628568,96,44.4,11,10,30.0,10.0
CUST_00311,48,Female,Married,High School,438,11,1532,0.53,2025-01-28 15:23:19.628568,100,0.0,13,9,22.2,33.3
CUST_00312,44,Male,Single,PhD,216,11,978,0.32,2025-01-17 15:23:19.628568,100,9.1,14,11,18.2,36.4
CUST_00313,44,Male,Married,Bachelors,373,7,798,0.53,2025-01-25 15:23:19.628568,100,0.0,20,11,9.1,18.2
CUST_00314,50,Male,Married,Bachelors,901,9,2474,0.39,2025-01-18 15:23:19.628568,100,22.2,20,7,0.0,42.9
CUST_00315,35,Male,Single,Bachelors,380,12,1436,0.74,2025-01-24 15:23:19.628568,100,0.0,18,13,7.7,0.0
CUST_00316,43,Male,Married,High School,2046,13,1174,0.72,2025-01-29 15:23:19.628568,100,7.7,14,6,33.3,66.7
CUST_00317,31,Male,Married,Masters,147,13,1639,0.42,2025-01-21 15:23:19.628568,100,0.0,12,9,44.4,22.2
CUST_00318,38,Female,Single,Bachelors,437,15,808,0.57,2025-01-24 15:23:19.628568,100,13.3,14,7,0.0,28.6
CUST_00319,33,Female,Single,Masters,577,9,1575,0.53,2025-01-23 15:23:19.628568,100,11.1,17,11,27.3,18.2
CUST_00320,36,Female,Single,Bachelors,562,13,1255,0.76,2025-01-24 15:23:19.628568,100,7.7,15,9,11.1,55.6
CUST_00321,42,Female,Married,High School,723,12,3523,0.43,2025-01-27 15:23:19.628568,100,8.3,13,8,12.5,37.5
CUST_00322,25,Male,Married,Bachelors,475,10,2039,0.59,2025-01-15 15:23:19.628568,100,0.0,15,10,10.0,40.0
CUST_00323,60,Female,Married,Masters,1021,16,1016,0.26,2025-01-25 15:23:19.628568,100,0.0,16,6,0.0,33.3
CUST_00324,22,Male,Married,PhD,295,23,607,0.56,2025-01-24 15:23:19.628568,100,4.3,16,7,57.1,100.0
CUST_00325,20,Female,Married,Bachelors,484,17,1391,0.61,2025-01-15 15:23:19.628568,100,5.9,17,12,16.7,16.7
CUST_00326,48,Female,Single,High School,312,18,1150,0.31,2025-01-27 15:23:19.628568,100,0.0,15,7,14.3,42.9
CUST_00327,44,Male,Single,Bachelors,426,18,1866,0.49,2025-01-08 15:23:19.628568,100,5.6,12,10,20.0,70.0
CUST_00328,42,Male,Single,Bachelors,480,11,1246,0.3,2025-01-16 15:23:19.628568,100,9.1,16,6,66.7,66.7
CUST_00329,42,Female,Married,Bachelors,743,17,921,0.54,2025-01-25 15:23:19.628568,100,0.0,13,6,16.7,50.0
CUST_00330,34,Male,Married,High School,328,5,1960,0.67,2025-01-17 15:23:19.628568,92,0.0,9,4,75.0,75.0
CUST_00331,24,Male,Married,High School,475,7,1171,0.36,2025-01-18 15:23:19.628568,97,14.3,17,6,0.0,16.7
CUST_00332,35,Female,Single,Bachelors,551,16,2678,0.29,2025-01-15 15:23:19.628568,100,0.0,17,6,33.3,66.7
CUST_00333,26,Male,Married,Masters,586,4,1458,0.61,2025-01-21 15:23:19.628568,92,25.0,18,9,22.2,11.1
CUST_00334,46,Male,Single,High School,313,14,2215,0.29,2025-01-25 15:23:19.628568,100,0.0,13,9,22.2,0.0
CUST_00335,33,Male,Married,High School,613,14,1868,0.4,2025-01-30 15:23:19.628568,100,7.1,11,4,75.0,25.0
CUST_00336,25,Female,Single,Masters,978,6,1771,0.81,2025-01-26 15:23:19.628568,99,0.0,11,9,11.1,33.3
CUST_00337,31,Male,Married,Bachelors,972,12,594,0.64,2025-01-24 15:23:19.628568,100,8.3,17,10,0.0,30.0
CUST_00338,39,Male,Married,Bachelors,475,10,761,0.51,2025-01-29 15:23:19.628568,100,10.0,17,8,50.0,25.0
CUST_00339,28,Male,Married,High School,707,11,1502,0.38,2025-01-18 15:23:19.628568,100,0.0,10,4,50.0,100.0
CUST_00340,25,Female,Single,Bachelors,503,4,1857,0.24,2025-01-24 15:23:19.628568,94,50.0,16,12,0.0,16.7
CUST_00341,37,Female,Married,Masters,930,10,1121,0.54,2025-01-25 15:23:19.628568,100,0.0,15,6,83.3,16.7
CUST_00342,37,Female,Married,High School,766,12,936,0.53,2025-01-29 15:23:19.628568,100,8.3,16,6,16.7,66.7
CUST_00343,28,Male,Single,High School,305,7,1305,0.38,2025-01-25 15:23:19.628568,100,0.0,9,12,25.0,41.7
CUST_00344,29,Female,Married,Masters,505,11,3753,0.49,2025-01-23 15:23:19.628568,100,18.2,12,2,100.0,50.0
CUST_00345,37,Male,Married,Bachelors,393,12,1468,0.43,2025-01-21 15:23:19.628568,100,0.0,24,8,37.5,25.0
CUST_00346,18,Female,Single,Bachelors,520,12,851,0.52,2025-02-04 15:23:19.628568,100,8.3,14,7,57.1,57.1
CUST_00347,18,Female,Single,Masters,306,13,1212,0.26,2025-01-22 15:23:19.628568,100,7.7,12,12,8.3,41.7
CUST_00348,26,Male,Single,Bachelors,514,10,4010,0.08,2025-01-18 15:23:19.628568,100,10.0,17,8,12.5,0.0
CUST_00349,32,Male,Married,High School,505,12,1093,0.45,2025-01-27 15:23:19.628568,100,8.3,16,4,25.0,100.0
CUST_00350,38,Male,Single,High School,512,6,2442,0.66,2025-01-21 15:23:19.628568,96,0.0,13,12,25.0,33.3
CUST_00351,52,Male,Single,High School,619,18,1318,0.64,2025-01-21 15:23:19.628568,100,16.7,12,8,25.0,0.0
CUST_00352,45,Male,Married,Bachelors,252,11,2330,0.58,2025-01-27 15:23:19.628568,100,9.1,13,11,0.0,45.5
CUST_00353,33,Male,Single,PhD,806,9,1418,0.61,2025-01-21 15:23:19.628568,100,11.1,15,7,14.3,28.6
CUST_00354,34,Male,Single,High School,830,17,581,0.52,2025-01-23 15:23:19.628568,100,11.8,16,4,50.0,100.0
CUST_00355,22,Female,Single,High School,1102,13,3363,0.72,2025-01-30 15:23:19.628568,100,7.7,16,10,0.0,30.0
CUST_00356,34,Female,Married,Bachelors,520,11,1514,0.49,2025-01-28 15:23:19.628568,100,9.1,11,8,12.5,75.0
CUST_00357,31,Female,Single,High School,621,9,1721,0.73,2025-01-23 15:23:19.628568,100,11.1,15,9,0.0,33.3
CUST_00358,38,Male,Single,High School,921,11,2223,0.63,2025-01-22 15:23:19.628568,100,9.1,17,10,20.0,0.0
CUST_00359,25,Female,Single,High School,384,14,2766,0.54,2025-01-23 15:23:19.628568,100,0.0,13,12,16.7,58.3
CUST_00360,41,Male,Single,Bachelors,698,10,4172,0.54,2025-02-05 15:23:19.628568,100,20.0,9,9,11.1,44.4
CUST_00361,53,Female,Married,Bachelors,377,10,1846,0.54,2025-01-20 15:23:19.628568,100,0.0,13,7,28.6,42.9
CUST_00362,33,Female,Married,High School,707,18,1574,0.72,2025-01-27 15:23:19.628568,100,5.6,11,13,0.0,38.5
CUST_00363,39,Male,Married,Bachelors,664,15,3093,0.26,2025-01-23 15:23:19.628568,100,0.0,17,11,27.3,36.4
CUST_00364,43,Female,Married,High School,348,11,4167,0.37,2025-01-18 15:23:19.628568,100,0.0,14,10,10.0,10.0
CUST_00365,30,Female,Single,Bachelors,704,7,899,0.41,2025-01-28 15:23:19.628568,100,28.6,15,7,28.6,28.6
CUST_00366,37,Female,Single,High School,438,17,1040,0.23,2025-01-19 15:23:19.628568,100,5.9,9,2,100.0,100.0
CUST_00367,35,Female,Single,Bachelors,503,6,863,0.35,2025-01-18 15:23:19.628568,95,16.7,11,10,30.0,30.0
CUST_00368,36,Female,Married,Bachelors,820,12,1678,0.75,2025-01-26 15:23:19.628568,100,8.3,13,7,57.1,57.1
CUST_00369,25,Male,Married,High School,935,13,1162,0.45,2025-01-28 15:23:19.628568,100,0.0,10,12,16.7,25.0
CUST_00370,35,Male,Single,High School,671,5,1927,0.61,2025-01-19 15:23:19.628568,93,20.0,16,7,57.1,42.9
CUST_00371,40,Female,Single,High School,549,17,1477,0.48,2025-01-19 15:23:19.628568,100,5.9,17,11,18.2,18.2
CUST_00372,52,Male,Single,Bachelors,776,11,1277,0.55,2025-01-29 15:23:19.628568,100,0.0,19,5,100.0,100.0
CUST_00373,46,Male,Married,Masters,463,17,925,0.28,2025-01-20 15:23:19.628568,100,0.0,21,6,0.0,66.7
CUST_00374,60,Female,Married,Masters,854,13,1420,0.51,2025-01-19 15:23:19.628568,100,7.7,17,4,75.0,75.0
CUST_00375,25,Male,Married,Bachelors,400,14,526,0.36,2025-01-16 15:23:19.628568,100,7.1,15,6,66.7,33.3
CUST_00376,45,Male,Married,Masters,489,13,283,0.64,2025-01-16 15:23:19.628568,100,15.4,22,7,14.3,57.1
CUST_00377,37,Male,Single,Masters,343,16,3357,0.44,2025-01-29 15:23:19.628568,100,6.2,9,10,40.0,30.0
CUST_00378,61,Female,Married,Bachelors,523,7,1119,0.68,2025-01-20 15:23:19.628568,98,28.6,14,13,15.4,15.4
CUST_00379,25,Female,Single,Bachelors,1165,16,2615,0.4,2025-01-10 15:23:19.628568,100,12.5,20,4,75.0,100.0
CUST_00380,24,Female,Single,Masters,1169,7,3540,0.33,2025-01-23 15:23:19.628568,99,0.0,15,6,33.3,66.7
CUST_00381,27,Female,Married,Bachelors,1232,8,1579,0.64,2025-01-24 15:23:19.628568,100,12.5,17,11,45.5,0.0
CUST_00382,18,Female,Single,Bachelors,396,6,2646,0.4,2025-01-28 15:23:19.628568,100,0.0,15,13,30.8,30.8
CUST_00383,28,Female,Married,Bachelors,2114,11,3386,0.49,2025-01-25 15:23:19.628568,100,18.2,14,8,0.0,25.0
CUST_00384,25,Female,Married,PhD,986,11,451,0.58,2025-01-24 15:23:19.628568,100,18.2,21,5,60.0,40.0
CUST_00385,36,Male,Married,Bachelors,908,18,2968,0.38,2025-01-24 15:23:19.628568,100,5.6,14,8,62.5,87.5
CUST_00386,39,Female,Single,High School,618,9,3462,0.68,2025-01-20 15:23:19.628568,100,0.0,18,8,12.5,37.5
CUST_00387,57,Male,Married,High School,250,15,3177,0.71,2025-01-30 15:23:19.628568,100,6.7,11,9,22.2,33.3
CUST_00388,46,Female,Married,Bachelors,399,12,4389,0.47,2025-01-20 15:23:19.628568,100,0.0,10,7,42.9,57.1
CUST_00389,28,Female,Married,Bachelors,443,13,1560,0.41,2025-01-24 15:23:19.628568,100,7.7,15,5,40.0,20.0
CUST_00390,24,Female,Married,High School,506,13,1203,0.72,2025-01-21 15:23:19.628568,100,0.0,14,12,16.7,16.7
CUST_00391,40,Female,Married,Masters,440,8,1741,0.66,2025-01-24 15:23:19.628568,100,0.0,22,6,16.7,50.0
CUST_00392,19,Male,Married,Bachelors,538,14,806,0.53,2025-01-22 15:23:19.628568,100,21.4,14,9,11.1,11.1
CUST_00393,56,Female,Married,Bachelors,693,14,1200,0.31,2025-01-23 15:23:19.628568,100,0.0,16,6,66.7,100.0
CUST_00394,49,Male,Single,High School,567,10,2061,0.41,2025-01-20 15:23:19.628568,100,0.0,16,4,25.0,25.0
CUST_00395,29,Male,Married,Bachelors,493,12,1157,0.45,2025-01-18 15:23:19.628568,100,0.0,21,8,37.5,75.0
CUST_00396,18,Male,Single,Bachelors,479,7,1590,0.47,2025-01-21 15:23:19.628568,98,0.0,8,9,66.7,44.4
CUST_00397,51,Female,Married,Masters,1109,12,962,0.62,2025-01-26 15:23:19.628568,100,16.7,17,6,0.0,50.0
CUST_00398,33,Female,Single,PhD,450,23,1717,0.64,2025-01-18 15:23:19.628568,100,0.0,13,5,60.0,100.0
CUST_00399,49,Male,Married,High School,805,13,2053,0.62,2025-01-26 15:23:19.628568,100,7.7,16,12,16.7,0.0
CUST_00400,18,Female,Single,High School,551,9,1531,0.45,2025-01-22 15:23:19.628568,100,22.2,14,5,0.0,60.0
CUST_00401,27,Female,Married,Bachelors,214,16,1634,0.38,2025-01-21 15:23:19.628568,100,12.5,17,6,16.7,16.7
CUST_00402,35,Female,Single,PhD,1741,13,703,0.44,2025-01-18 15:23:19.628568,100,7.7,19,8,0.0,25.0
CUST_00403,35,Male,Single,High School,1011,17,1003,0.41,2025-01-18 15:23:19.628568,100,5.9,13,9,22.2,44.4
CUST_00404,29,Male,Married,Masters,1693,12,3877,0.56,2025-01-13 15:23:19.628568,100,0.0,13,5,20.0,20.0
CUST_00405,42,Male,Married,Bachelors,849,6,2147,0.82,2025-01-23 15:23:19.628568,97,0.0,22,8,12.5,37.5
CUST_00406,22,Male,Married,Bachelors,561,8,1602,0.42,2025-01-31 15:23:19.628568,100,0.0,13,6,0.0,16.7
CUST_00407,33,Male,Married,PhD,727,14,3297,0.59,2025-01-14 15:23:19.628568,100,14.3,18,12,75.0,16.7
CUST_00408,36,Female,Married,Bachelors,430,15,1467,0.59,2025-01-22 15:23:19.628568,100,13.3,21,6,66.7,50.0
CUST_00409,41,Male,Married,Masters,356,16,778,0.4,2025-01-24 15:23:19.628568,100,0.0,22,4,25.0,50.0
CUST_00410,43,Male,Single,Bachelors,1556,8,1313,0.38,2025-01-20 15:23:19.628568,100,0.0,9,7,0.0,57.1
CUST_00411,21,Male,Married,Masters,473,12,2085,0.43,2025-01-25 15:23:19.628568,100,16.7,18,11,9.1,18.2
CUST_00412,18,Male,Single,Bachelors,585,7,762,0.37,2025-01-12 15:23:19.628568,94,0.0,16,7,100.0,28.6
CUST_00413,50,Female,Married,Masters,690,20,2340,0.51,2025-01-18 15:23:19.628568,100,0.0,13,11,18.2,0.0
CUST_00414,38,Female,Married,Bachelors,485,12,659,0.48,2025-01-14 15:23:19.628568,100,25.0,8,6,33.3,50.0
CUST_00415,26,Male,Married,Bachelors,883,15,3220,0.42,2025-01-19 15:23:19.628568,100,0.0,15,11,9.1,36.4
CUST_00416,53,Female,Married,High School,519,13,1331,0.19,2025-01-22 15:23:19.628568,100,0.0,13,11,9.1,18.2
CUST_00417,36,Male,Married,High School,3174,16,834,0.66,2025-01-21 15:23:19.628568,100,6.2,18,11,18.2,9.1
CUST_00418,49,Male,Married,Bachelors,210,16,1376,0.54,2025-01-28 15:23:19.628568,100,18.8,15,5,40.0,20.0
CUST_00419,35,Male,Married,High School,390,13,847,0.45,2025-01-18 15:23:19.628568,100,7.7,17,6,33.3,66.7
CUST_00420,59,Female,Married,High School,935,11,1418,0.64,2025-01-17 15:23:19.628568,100,27.3,15,9,11.1,55.6
CUST_00421,56,Female,Single,Bachelors,248,9,1029,0.85,2025-01-13 15:23:19.628568,98,11.1,8,5,0.0,60.0
CUST_00422,32,Male,Single,PhD,602,10,1270,0.58,2025-01-31 15:23:19.628568,100,0.0,18,6,66.7,66.7
CUST_00423,46,Male,Single,Bachelors,462,8,361,0.59,2025-01-29 15:23:19.628568,100,25.0,17,8,0.0,50.0
CUST_00424,42,Male,Married,Bachelors,514,12,1294,0.56,2025-01-20 15:23:19.628568,100,25.0,14,10,30.0,10.0
CUST_00425,51,Female,Single,High School,1000,17,1920,0.36,2025-01-19 15:23:19.628568,100,0.0,19,9,22.2,33.3
CUST_00426,23,Male,Married,High School,587,11,1617,0.65,2025-01-13 15:23:19.628568,100,18.2,17,2,100.0,100.0
CUST_00427,43,Male,Married,Bachelors,375,9,1592,0.29,2025-01-24 15:23:19.628568,100,0.0,15,9,11.1,11.1
